dataset,bearing,indicator,life_frac,value
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12553,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12595,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12637,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12679,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12721,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12763,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12805,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12848,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1289,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12932,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.12974,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13016,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13058,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.131,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13142,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13184,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13227,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13269,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13311,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13353,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13395,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13437,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13479,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13521,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13564,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13606,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13648,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1369,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13732,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13774,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13816,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13858,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13901,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13943,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.13985,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14027,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14069,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14111,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14153,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14195,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14238,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1428,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14322,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14364,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14406,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14448,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1449,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14532,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14575,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14617,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14659,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14701,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14743,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14785,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14827,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14869,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14912,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14954,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.14996,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15038,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1508,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15122,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15164,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15206,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15249,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15291,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15333,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15375,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15417,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15459,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15501,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15543,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15586,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15628,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1567,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15712,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15754,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15796,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15838,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1588,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15922,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.15965,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16007,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16049,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16091,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16133,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16175,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16217,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16259,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16302,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16344,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16386,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16428,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1647,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16512,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16554,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16596,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16639,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16681,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16723,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16765,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16807,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16849,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16891,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16933,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.16976,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17018,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1706,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17102,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17144,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17186,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17228,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1727,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17313,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17355,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17397,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17439,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17481,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17523,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17565,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17607,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1765,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17692,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17734,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17776,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17818,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1786,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17902,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17944,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.17987,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18029,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18071,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18113,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18155,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18197,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18239,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18281,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18324,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18366,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18408,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1845,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18492,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18534,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18576,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18618,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1866,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18703,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18745,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18787,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18829,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18871,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18913,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18955,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.18997,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1904,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19082,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19124,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19166,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19208,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1925,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19292,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19334,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19377,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19419,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19461,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19503,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19545,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19587,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19629,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19671,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19714,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19756,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19798,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.1984,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19882,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19924,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.19966,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20008,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20051,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20093,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20135,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20177,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20219,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20261,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20303,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20345,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20388,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2043,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20472,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20514,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20556,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20598,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2064,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20682,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20725,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20767,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20809,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20851,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20893,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20935,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.20977,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21019,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21061,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21104,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21146,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21188,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2123,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21272,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21314,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21356,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21398,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21441,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21483,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21525,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21567,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21609,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21651,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21693,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21735,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21778,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2182,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21862,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21904,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21946,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.21988,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2203,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22072,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22115,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22157,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22199,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22241,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22283,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22325,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22367,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22409,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22452,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22494,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22536,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22578,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2262,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22662,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22704,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22746,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22789,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22831,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22873,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22915,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22957,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.22999,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23041,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23083,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23126,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23168,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2321,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23252,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23294,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23336,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23378,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2342,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23463,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23505,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23547,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23589,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23631,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23673,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23715,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23757,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23799,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23842,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23884,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23926,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.23968,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2401,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24052,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24094,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24136,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24179,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24221,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24263,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24305,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24347,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24389,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24431,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24473,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24516,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24558,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.246,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24642,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24684,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24726,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24768,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2481,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24853,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24895,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24937,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.24979,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25021,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25063,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25105,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25147,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2519,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25232,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25274,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25316,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25358,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.254,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25442,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25484,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25527,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25569,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25611,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25653,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25695,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25737,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25779,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25821,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25864,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25906,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.25948,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2599,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26032,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26074,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26116,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26158,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26201,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26243,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26285,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26327,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26369,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26411,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26453,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26495,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26537,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2658,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26622,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26664,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26706,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26748,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.2679,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26832,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26874,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26917,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.26959,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.27001,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.27043,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.27085,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.27127,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.27169,0.0
pronostia,Full_Test_Set_Bearing1_3,Autoencoder HI,0.27211,0.0
